user_id,signup_date,plan_type,revenue_before,revenue_after,churned,country,device,acquisition_channel,sessions,total_time_spent
U07278,2023-11-25,Free,19.84,19.84,0,Canada,Tablet,Referral,17,70.35
U07279,2023-02-01,Basic,22.37,22.37,0,Brazil,Mobile,Paid Search,6,23.19
U07280,2023-09-28,Basic,13.36,13.36,0,Brazil,Tablet,Referral,8,42.53
U07281,2023-01-05,Free,3.85,3.85,0,Canada,Tablet,Email,9,44.84
U07282,2023-11-26,Free,2.14,14.473962302060052,0,UK,Desktop,Organic,8,51.98
U07283,2023-11-04,Premium,7.52,7.52,0,UK,Tablet,Paid Search,14,42.98
U07284,2023-11-29,Free,12.52,19.11027092773118,0,Brazil,Mobile,Referral,8,38.85
U07285,2023-06-18,Free,20.56,22.70028926236701,0,Australia,Desktop,Social,6,30.8
U07286,2023-06-30,Free,0.03,0.03,0,Brazil,Tablet,Paid Search,10,43.24
U07287,2023-06-27,Basic,24.83,29.27635703540564,0,Germany,Desktop,Social,9,21.9
U07288,2023-05-23,Basic,24.95,24.95,0,Brazil,Mobile,Social,11,92.66
U07289,2023-12-28,Premium,11.76,11.76,0,Australia,Mobile,Social,8,59.72
U07290,2023-09-05,Premium,8.41,9.378400753777925,1,Australia,Tablet,Social,3,3.0
U07291,2023-05-07,Free,36.94,36.94,0,Germany,Tablet,Paid Search,6,30.74
U07292,2023-09-20,Free,30.7,30.7,0,UK,Desktop,Social,5,27.62
U07293,2023-02-09,Free,81.82,81.82,0,USA,Mobile,Paid Search,8,52.11
U07294,2023-12-21,Free,9.3,9.3,0,Canada,Tablet,Organic,3,30.72
U07295,2023-09-12,Free,47.47,47.47,0,Canada,Mobile,Referral,5,20.62
U07296,2023-05-23,Free,1.83,1.83,0,Canada,Tablet,Referral,7,50.31
U07297,2023-08-28,Free,10.6,13.0004838568859,0,USA,Tablet,Referral,5,24.33
U07298,2023-08-16,Free,12.52,12.52,0,India,Mobile,Organic,4,23.02
U07299,2023-12-07,Free,11.63,31.160386601937873,0,Canada,Tablet,Referral,9,38.63
U07300,2023-07-17,Premium,19.62,19.62,0,Germany,Tablet,Organic,9,77.03
U07301,2023-03-06,Basic,3.73,3.73,0,Brazil,Tablet,Email,6,45.14
U07302,2023-01-11,Premium,40.27,40.27,0,Germany,Tablet,Paid Search,7,70.33
U07303,2023-04-18,Free,16.05,23.475399108774614,0,India,Tablet,Email,9,77.97
U07304,2023-01-26,Free,46.91,65.77729291389406,0,Australia,Tablet,Organic,11,80.55
U07305,2023-05-31,Free,0.05,0.05,0,India,Tablet,Social,9,61.68
U07306,2023-08-09,Free,19.88,19.88,0,Germany,Tablet,Organic,6,25.83
U07307,2023-12-07,Free,10.64,14.288520615649727,0,Brazil,Desktop,Paid Search,11,43.35
U07308,2023-08-25,Premium,14.07,14.07,0,UK,Tablet,Email,10,41.28
U07309,2023-08-25,Premium,27.24,27.24,0,UK,Tablet,Organic,9,74.45
U07310,2023-08-07,Free,5.15,5.15,0,UK,Desktop,Paid Search,5,13.4
U07311,2023-05-31,Free,4.59,12.146141893710823,1,Canada,Desktop,Social,6,38.87
U07312,2023-05-03,Free,24.28,24.28,0,India,Mobile,Email,10,56.02
U07313,2023-05-24,Free,14.74,14.74,0,Canada,Mobile,Email,8,39.54
U07314,2023-07-08,Free,5.32,5.32,0,Germany,Mobile,Referral,10,78.75
U07315,2023-09-12,Free,13.23,13.23,0,India,Mobile,Email,7,57.87
U07316,2023-03-09,Free,12.31,12.31,0,Brazil,Desktop,Referral,11,69.35
U07317,2023-04-14,Free,23.52,35.97814716383487,0,Canada,Mobile,Email,9,61.33
U07318,2023-12-02,Free,0.05,5.6793570303469005,0,USA,Tablet,Email,5,17.07
U07319,2023-06-08,Free,17.67,17.67,0,India,Desktop,Organic,12,65.34
U07320,2023-11-05,Free,18.61,18.61,1,Brazil,Tablet,Social,4,37.65
U07321,2023-12-28,Premium,27.37,28.351983908469517,0,Australia,Mobile,Social,6,60.3
U07322,2023-10-27,Free,44.01,44.01,0,Brazil,Mobile,Email,13,97.94
U07323,2023-03-31,Premium,11.6,11.6,0,Brazil,Tablet,Email,7,44.99
U07324,2023-12-23,Premium,8.39,16.85296647278778,0,USA,Mobile,Referral,8,64.42
U07325,2023-09-13,Premium,2.16,12.088371978022591,0,UK,Mobile,Social,8,21.64
U07326,2023-12-19,Basic,8.21,8.21,0,Germany,Mobile,Organic,5,39.71
U07327,2023-08-08,Basic,1.42,1.42,0,India,Mobile,Social,14,62.72
U07328,2023-01-09,Premium,32.47,32.47,0,USA,Tablet,Paid Search,11,29.62
U07329,2023-01-12,Free,32.9,41.104717353529104,0,Brazil,Mobile,Social,6,20.75
U07330,2023-11-21,Free,10.8,10.817964481071327,0,USA,Desktop,Organic,9,82.19
U07331,2023-09-01,Premium,6.01,6.01,0,India,Tablet,Social,3,28.27
U07332,2023-07-01,Basic,2.51,32.13230269748364,0,Germany,Tablet,Organic,8,35.53
U07333,2023-10-11,Premium,38.11,50.50312234588448,0,India,Desktop,Referral,10,53.38
U07334,2023-11-08,Basic,41.99,41.99,0,Australia,Mobile,Email,9,9.0
U07335,2023-04-09,Premium,6.19,6.19,0,Canada,Tablet,Referral,11,69.51
U07336,2023-07-16,Basic,19.44,19.44,0,USA,Desktop,Email,6,45.64
U07337,2023-08-14,Basic,5.99,21.663869406825675,0,Canada,Desktop,Referral,6,16.54
U07338,2023-11-29,Basic,5.1,5.1,0,Brazil,Desktop,Referral,7,48.79
U07339,2023-04-13,Premium,0.43,0.43,1,Canada,Tablet,Email,8,18.15
U07340,2023-04-16,Premium,17.22,17.22,0,Brazil,Desktop,Organic,7,28.3
U07341,2023-12-31,Premium,3.25,3.25,0,UK,Desktop,Paid Search,4,31.33
U07342,2023-02-27,Basic,0.25,0.25,0,UK,Desktop,Email,12,51.13
U07343,2023-03-19,Free,2.22,2.22,0,Germany,Tablet,Organic,6,51.46
U07344,2023-03-16,Free,7.53,7.53,0,Germany,Desktop,Organic,7,41.39
U07345,2023-02-11,Premium,22.12,22.12,0,Canada,Tablet,Organic,6,32.75
U07346,2023-11-20,Basic,4.53,4.53,1,Canada,Tablet,Social,4,27.72
U07347,2023-06-30,Free,43.71,43.71,0,UK,Desktop,Email,3,22.66
U07348,2023-02-02,Free,6.81,6.81,0,UK,Mobile,Email,13,94.31
U07349,2023-03-12,Premium,8.05,8.05,0,India,Tablet,Referral,6,30.21
U07350,2023-02-25,Premium,4.92,4.92,0,India,Desktop,Email,6,52.04
U07351,2023-04-15,Premium,5.86,5.86,0,Canada,Tablet,Organic,6,36.89
U07352,2023-07-19,Basic,1.54,1.54,1,Brazil,Desktop,Paid Search,5,37.59
U07353,2023-04-11,Free,6.98,16.011000298054412,1,Australia,Desktop,Paid Search,11,40.99
U07354,2023-09-13,Free,39.27,39.27,1,Canada,Mobile,Referral,9,41.39
U07355,2023-11-03,Free,23.32,23.32,0,Brazil,Tablet,Email,8,48.38
U07356,2023-03-15,Premium,41.63,41.63,0,UK,Tablet,Paid Search,7,34.63
U07357,2023-06-20,Free,2.22,2.22,0,India,Tablet,Email,12,96.12
U07358,2023-05-23,Basic,12.16,12.16,0,UK,Tablet,Referral,6,43.29
U07359,2023-06-15,Basic,5.21,5.21,0,UK,Desktop,Email,4,19.39
U07360,2023-09-18,Basic,25.55,25.55,0,Germany,Tablet,Referral,5,13.16
U07361,2023-08-09,Premium,70.29,79.7055921914446,0,UK,Mobile,Social,10,45.44
U07362,2023-03-24,Free,33.79,33.79,0,Brazil,Tablet,Paid Search,10,27.24
U07363,2023-07-01,Basic,0.72,0.72,0,Germany,Desktop,Referral,6,17.36
U07364,2023-11-03,Free,7.62,10.142623934466659,1,India,Desktop,Referral,12,21.11
U07365,2023-01-10,Free,0.58,0.58,0,Brazil,Desktop,Referral,9,48.4
U07366,2023-01-04,Free,0.82,0.82,0,USA,Desktop,Referral,5,36.58
U07367,2023-12-17,Free,1.66,1.66,0,India,Desktop,Referral,7,55.46
U07368,2023-12-02,Basic,6.47,6.47,0,Canada,Tablet,Referral,8,55.61
U07369,2023-10-19,Basic,7.25,7.25,0,USA,Tablet,Email,10,55.51
U07370,2023-10-08,Free,10.23,10.23,1,Brazil,Desktop,Organic,5,18.22
U07371,2023-08-03,Free,10.38,10.38,1,India,Desktop,Referral,13,97.44
U07372,2023-04-08,Basic,29.52,51.51123597482987,1,USA,Tablet,Organic,6,39.15
U07373,2023-04-11,Premium,3.05,3.05,0,USA,Desktop,Social,2,13.22
U07374,2023-01-09,Free,3.43,8.446907136111173,0,India,Desktop,Social,9,60.25
U07375,2023-03-02,Basic,19.7,19.7,0,UK,Mobile,Paid Search,4,24.92
U07376,2023-11-05,Basic,16.96,16.96,0,Australia,Mobile,Referral,8,49.99
U07377,2023-05-26,Basic,3.34,29.476931130057288,0,Brazil,Mobile,Paid Search,6,22.53
U07378,2023-03-04,Free,38.25,39.904893698882496,0,Brazil,Mobile,Paid Search,8,40.89
U07379,2023-05-01,Basic,7.98,12.08433388951349,0,Germany,Desktop,Paid Search,10,60.8
U07380,2023-08-14,Basic,9.14,9.14,0,India,Desktop,Paid Search,13,96.25
U07381,2023-04-15,Basic,10.91,22.524309656497373,0,Brazil,Desktop,Email,11,61.55
U07382,2023-09-17,Basic,7.79,7.79,0,USA,Desktop,Referral,6,54.36
U07383,2023-12-15,Premium,16.3,16.399128052909486,1,India,Mobile,Email,13,95.84
U07384,2023-09-12,Free,9.84,47.35151284791408,0,Canada,Tablet,Paid Search,14,79.15
U07385,2023-07-26,Premium,6.01,6.01,1,USA,Desktop,Referral,7,49.24
U07386,2023-01-28,Basic,46.97,46.97,0,India,Desktop,Social,11,55.4
U07387,2023-06-19,Basic,7.37,13.976428950409797,0,USA,Tablet,Email,8,48.28
U07388,2023-12-02,Free,23.98,23.98,0,USA,Tablet,Social,2,9.39
U07389,2023-03-17,Free,8.53,8.53,0,India,Tablet,Referral,10,38.09
U07390,2023-04-26,Basic,11.43,11.43,0,Germany,Mobile,Paid Search,9,61.59
U07391,2023-03-10,Basic,5.38,5.38,0,Australia,Desktop,Referral,8,34.31
U07392,2023-12-20,Free,27.91,27.91,1,Australia,Mobile,Paid Search,5,33.45
U07393,2023-08-22,Basic,26.73,26.73,0,USA,Mobile,Social,5,24.96
U07394,2023-01-01,Free,0.45,0.45,0,India,Tablet,Referral,9,47.49
U07395,2023-06-16,Premium,1.24,1.24,0,UK,Tablet,Referral,13,87.72
U07396,2023-12-18,Premium,51.12,51.12,0,Canada,Mobile,Referral,4,26.22
U07397,2023-08-06,Free,43.93,43.93,0,UK,Tablet,Email,7,17.14
U07398,2023-09-30,Premium,14.11,36.71693974838135,0,Canada,Tablet,Organic,7,46.21
U07399,2023-09-08,Premium,13.6,13.6,0,Australia,Tablet,Email,8,30.79
U07400,2023-12-13,Free,33.47,38.143824595885015,0,Australia,Mobile,Social,2,10.06
U07401,2023-12-10,Basic,2.98,8.924135865961324,0,Australia,Mobile,Paid Search,8,47.15
U07402,2023-06-23,Free,21.21,21.21,0,Germany,Desktop,Social,5,17.32
U07403,2023-06-19,Basic,12.92,12.92,0,India,Tablet,Referral,12,26.15
U07404,2023-09-03,Free,27.2,33.4653060277615,0,Canada,Mobile,Organic,2,15.79
U07405,2023-03-31,Free,0.61,0.61,0,Germany,Tablet,Referral,6,55.19
U07406,2023-02-18,Free,17.97,17.97,0,Canada,Desktop,Email,6,13.27
U07407,2023-10-21,Free,16.27,16.27,0,USA,Desktop,Paid Search,7,51.56
U07408,2023-05-30,Premium,36.76,36.76,0,Canada,Desktop,Social,2,12.75
U07409,2023-05-12,Free,22.59,22.59,0,Canada,Desktop,Email,12,27.62
U07410,2023-02-28,Free,42.43,42.43,0,UK,Desktop,Organic,10,43.92
U07411,2023-11-20,Premium,43.66,43.66,0,Germany,Tablet,Email,13,73.22
U07412,2023-07-18,Free,10.49,10.49,0,USA,Desktop,Email,9,59.83
U07413,2023-08-03,Basic,2.96,5.407873926322287,0,Australia,Mobile,Organic,4,17.85
U07414,2023-02-18,Premium,19.9,19.9,0,UK,Tablet,Social,5,32.53
U07415,2023-08-20,Premium,41.39,41.39,0,Germany,Tablet,Paid Search,9,30.57
U07416,2023-09-04,Free,1.56,26.961318627197677,0,USA,Desktop,Email,10,59.38
U07417,2023-08-27,Free,16.33,16.33,0,Canada,Desktop,Referral,4,14.69
U07418,2023-06-17,Premium,2.44,2.44,0,Brazil,Tablet,Social,13,64.82
U07419,2023-02-17,Free,0.55,6.5160476287781846,0,UK,Mobile,Social,4,25.06
U07420,2023-02-20,Free,22.77,30.815775723505777,0,USA,Tablet,Organic,5,52.29
U07421,2023-10-26,Free,22.9,22.9,0,Australia,Desktop,Social,14,62.88
U07422,2023-04-08,Free,18.36,18.36,0,Brazil,Desktop,Referral,12,99.79
U07423,2023-08-04,Basic,39.21,39.21,0,Germany,Mobile,Social,6,41.1
U07424,2023-06-26,Basic,1.69,1.69,0,Brazil,Mobile,Paid Search,7,27.27
U07425,2023-03-21,Premium,2.22,2.22,0,Canada,Mobile,Organic,5,38.57
U07426,2023-07-04,Basic,39.98,39.98,0,UK,Desktop,Referral,11,65.96
U07427,2023-01-27,Free,13.99,13.99,0,India,Mobile,Paid Search,7,41.0
U07428,2023-07-14,Free,6.38,6.38,0,Germany,Mobile,Organic,2,14.46
U07429,2023-08-02,Premium,26.8,26.8,0,Brazil,Desktop,Organic,4,15.61
U07430,2023-12-08,Free,44.96,50.93595230159344,0,USA,Tablet,Paid Search,8,48.91
U07431,2023-04-24,Free,23.4,31.204035553763575,0,India,Mobile,Social,4,33.97
U07432,2023-08-30,Premium,31.4,38.792837287183815,0,India,Mobile,Referral,13,23.32
U07433,2023-05-04,Basic,6.64,6.64,0,Germany,Desktop,Referral,8,38.27
U07434,2023-11-01,Free,6.82,6.82,0,Brazil,Desktop,Email,9,52.84
U07435,2023-03-17,Premium,39.92,41.12122069063018,0,UK,Mobile,Email,13,87.04
U07436,2023-11-07,Premium,19.08,19.08,1,Brazil,Desktop,Organic,8,46.92
U07437,2023-11-08,Free,5.34,5.34,0,Brazil,Mobile,Email,7,45.91
U07438,2023-07-15,Premium,14.85,14.85,0,Germany,Desktop,Referral,12,32.19
U07439,2023-12-17,Free,23.16,23.16,1,Germany,Tablet,Referral,8,65.89
U07440,2023-02-13,Basic,4.93,9.401644645682564,0,USA,Desktop,Email,10,72.05
U07441,2023-07-05,Premium,21.28,21.28,0,UK,Tablet,Email,5,27.97
U07442,2023-12-09,Premium,0.86,0.86,0,Australia,Desktop,Organic,7,24.74
U07443,2023-09-03,Free,7.24,7.24,0,Germany,Desktop,Referral,4,29.42
U07444,2023-03-25,Free,22.42,22.42,0,USA,Desktop,Social,9,49.2
U07445,2023-07-26,Free,3.24,3.24,1,Canada,Tablet,Referral,8,58.91
U07446,2023-05-31,Basic,5.03,25.180252573112156,0,India,Tablet,Organic,5,36.17
U07447,2023-06-05,Free,42.25,42.25,0,USA,Mobile,Paid Search,7,35.63
U07448,2023-01-16,Free,22.44,31.73260882745184,0,UK,Desktop,Email,6,36.7
U07449,2023-06-14,Free,13.82,13.82,1,USA,Mobile,Paid Search,11,86.21
U07450,2023-05-25,Free,4.74,4.74,1,Canada,Tablet,Email,8,61.26
U07451,2023-02-06,Free,8.35,20.186695612212688,0,USA,Mobile,Email,10,85.01
U07452,2023-11-29,Premium,17.08,38.07028040226221,1,Germany,Mobile,Social,6,24.02
U07453,2023-02-14,Free,3.38,4.197224559336435,0,UK,Desktop,Social,3,7.38
U07454,2023-07-25,Free,13.15,13.15,1,USA,Desktop,Email,4,38.38
U07455,2023-03-03,Premium,10.52,10.52,0,Australia,Tablet,Referral,5,15.66
U07456,2023-12-22,Basic,12.95,12.95,0,Brazil,Mobile,Organic,5,21.02
U07457,2023-11-04,Free,2.23,2.23,0,USA,Tablet,Organic,12,84.09
U07458,2023-01-19,Free,2.25,2.25,0,Australia,Desktop,Email,7,24.2
U07459,2023-12-31,Basic,66.55,66.55,0,India,Tablet,Organic,6,9.89
U07460,2023-10-27,Free,77.62,96.65100162887524,0,India,Desktop,Organic,7,44.48
U07461,2023-01-07,Basic,11.11,11.11,0,USA,Tablet,Referral,9,59.55
U07462,2023-09-06,Free,31.12,31.12,1,Canada,Desktop,Referral,7,21.51
U07463,2023-04-27,Free,21.33,21.33,0,USA,Desktop,Email,7,40.5
U07464,2023-03-09,Free,2.49,2.49,0,Brazil,Tablet,Organic,11,95.62
U07465,2023-02-03,Basic,7.04,10.035208500031159,0,USA,Tablet,Email,10,80.1
U07466,2023-07-13,Premium,7.53,7.53,1,Germany,Desktop,Referral,6,45.38
U07467,2023-11-21,Free,18.12,19.719801522098408,0,Australia,Tablet,Organic,8,49.05
U07468,2023-02-24,Basic,17.35,23.650968962639368,1,UK,Mobile,Referral,6,37.29
U07469,2023-09-23,Free,51.41,60.15185444289199,1,Canada,Mobile,Paid Search,8,28.11
U07470,2023-02-11,Free,31.22,48.56693055473301,0,Brazil,Mobile,Organic,11,58.15
U07471,2023-10-24,Premium,38.88,38.88,0,USA,Tablet,Paid Search,6,32.22
U07472,2023-08-19,Free,44.37,44.37,0,Canada,Desktop,Paid Search,13,73.51
U07473,2023-01-10,Premium,32.32,32.32,1,Germany,Tablet,Referral,13,94.95
U07474,2023-12-24,Basic,8.1,8.1,0,Canada,Mobile,Referral,7,42.5
U07475,2023-05-08,Premium,4.84,7.515297666169759,0,USA,Tablet,Social,6,50.06
U07476,2023-06-28,Basic,16.96,29.722400089923156,0,Brazil,Desktop,Organic,15,113.42
U07477,2023-07-12,Free,23.4,23.4,0,Brazil,Mobile,Social,9,53.17
U07478,2023-04-02,Free,9.77,9.77,0,India,Tablet,Email,15,83.96
U07479,2023-08-19,Free,37.72,37.72,0,India,Desktop,Email,11,61.03
U07480,2023-03-19,Free,64.66,64.66,0,USA,Desktop,Referral,7,63.18
U07481,2023-03-26,Free,16.85,16.85,0,Australia,Tablet,Email,10,51.78
U07482,2023-01-30,Free,12.2,12.2,1,UK,Tablet,Paid Search,9,92.46
U07483,2023-08-01,Premium,37.02,37.02,0,Germany,Desktop,Email,7,49.72
U07484,2023-02-18,Free,0.49,0.49,1,India,Desktop,Social,7,44.62
U07485,2023-09-22,Basic,2.76,2.76,0,Australia,Mobile,Organic,2,4.71
U07486,2023-05-25,Premium,37.37,37.37,0,India,Desktop,Referral,4,12.4
U07487,2023-03-10,Premium,26.34,26.34,0,Australia,Tablet,Organic,5,40.68
U07488,2023-02-27,Free,10.76,26.053188917354902,1,UK,Mobile,Referral,5,24.28
U07489,2023-07-04,Free,43.94,43.94,1,Canada,Tablet,Email,7,42.97
U07490,2023-03-03,Free,8.66,8.66,0,Brazil,Mobile,Email,4,21.87
U07491,2023-11-04,Free,20.09,21.118217055120105,0,USA,Tablet,Referral,9,73.96
U07492,2023-10-23,Free,20.12,20.12,0,USA,Mobile,Organic,4,19.35
U07493,2023-06-15,Premium,4.07,4.07,0,Germany,Mobile,Paid Search,6,53.47
U07494,2023-06-20,Free,6.71,6.71,1,UK,Tablet,Referral,12,91.82
U07495,2023-03-04,Basic,49.54,49.54,0,Australia,Desktop,Paid Search,12,62.78
U07496,2023-05-27,Premium,4.05,4.05,1,Australia,Mobile,Social,5,30.23
U07497,2023-11-02,Free,3.81,3.81,0,Canada,Tablet,Referral,6,50.79
U07498,2023-06-10,Free,13.06,13.06,0,UK,Mobile,Referral,7,36.53
U07499,2023-05-21,Basic,1.93,1.93,0,UK,Mobile,Paid Search,8,50.0
U07500,2023-11-30,Free,45.0,45.0,0,Brazil,Mobile,Paid Search,5,37.39
U07501,2023-04-07,Basic,2.11,2.11,0,UK,Tablet,Email,12,59.99
U07502,2023-08-09,Free,19.17,19.17,0,Brazil,Desktop,Organic,3,23.97
U07503,2023-02-12,Premium,8.3,8.3,0,USA,Mobile,Email,6,45.08
U07504,2023-10-19,Free,32.62,32.62,0,Australia,Desktop,Email,9,69.11
U07505,2023-04-18,Free,17.82,17.82,0,Australia,Mobile,Paid Search,5,35.12
U07506,2023-09-23,Basic,9.83,9.83,0,Brazil,Tablet,Referral,8,68.31
U07507,2023-04-05,Free,82.55,82.55,0,USA,Mobile,Referral,5,28.39
U07508,2023-09-19,Free,1.37,1.37,0,Australia,Mobile,Paid Search,6,36.95
U07509,2023-11-09,Free,17.24,17.24,0,Germany,Mobile,Referral,9,67.58
U07510,2023-03-12,Free,91.26,102.61619386092055,0,UK,Mobile,Organic,14,65.61
U07511,2023-08-07,Basic,23.49,23.49,0,Germany,Tablet,Social,9,30.38
U07512,2023-01-21,Basic,26.92,26.92,0,UK,Mobile,Referral,3,21.42
U07513,2023-04-02,Basic,0.65,0.65,1,Canada,Tablet,Referral,11,29.16
U07514,2023-05-07,Basic,0.43,0.43,0,Germany,Mobile,Email,5,28.69
U07515,2023-03-21,Free,0.74,0.74,0,India,Tablet,Paid Search,8,43.63
U07516,2023-11-08,Free,95.89,109.13836595948978,0,India,Mobile,Referral,5,22.92
U07517,2023-08-26,Basic,77.77,77.77,0,Brazil,Mobile,Paid Search,7,67.79
U07518,2023-07-01,Premium,8.14,13.125472389337467,0,Canada,Mobile,Email,8,68.45
U07519,2023-01-25,Free,6.88,6.88,0,Germany,Tablet,Organic,12,52.04
U07520,2023-06-05,Free,3.16,3.16,0,UK,Desktop,Social,7,43.81
U07521,2023-01-05,Free,7.98,29.127431747993633,0,USA,Tablet,Organic,7,47.42
U07522,2023-04-30,Basic,9.25,9.25,0,Brazil,Mobile,Social,6,37.85
U07523,2023-10-04,Basic,27.59,27.59,0,Canada,Desktop,Organic,5,16.21
U07524,2023-01-18,Free,40.24,40.24,0,Brazil,Tablet,Social,7,40.63
U07525,2023-07-17,Basic,27.47,43.05761704297458,0,Canada,Tablet,Organic,8,37.39
U07526,2023-02-26,Free,20.8,20.8,1,India,Mobile,Paid Search,9,58.16
U07527,2023-04-03,Free,29.04,29.04,0,Canada,Mobile,Social,12,60.54
U07528,2023-01-19,Premium,26.83,26.83,0,Germany,Tablet,Paid Search,5,16.61
U07529,2023-12-19,Free,12.92,12.92,1,Germany,Mobile,Email,9,33.72
U07530,2023-07-12,Free,8.18,8.18,0,Canada,Desktop,Referral,10,81.99
U07531,2023-08-25,Premium,6.65,6.65,0,Brazil,Mobile,Email,9,64.45
U07532,2023-10-04,Premium,22.75,22.75,1,Australia,Desktop,Email,4,19.85
U07533,2023-08-15,Basic,64.03,75.23435304700094,1,India,Desktop,Social,9,45.24
U07534,2023-08-21,Free,17.4,17.4,0,USA,Mobile,Social,8,58.53
U07535,2023-02-09,Free,48.73,52.74875189811085,0,India,Tablet,Email,8,51.49
U07536,2023-11-19,Premium,0.29,0.29,0,Germany,Desktop,Organic,12,62.21
U07537,2023-06-02,Basic,31.64,31.64,0,USA,Mobile,Referral,10,54.97
U07538,2023-05-07,Premium,38.43,42.93005338559025,0,Australia,Desktop,Paid Search,12,55.27
U07539,2023-08-25,Free,19.94,19.94,0,Australia,Tablet,Paid Search,5,30.77
U07540,2023-02-24,Free,54.38,54.38,1,Brazil,Tablet,Organic,12,136.23
U07541,2023-06-21,Premium,17.83,17.83,0,Australia,Tablet,Referral,12,51.59
U07542,2023-04-19,Basic,5.5,5.5,0,USA,Desktop,Organic,10,53.83
U07543,2023-12-20,Free,4.86,22.728375678156254,0,Brazil,Desktop,Paid Search,7,18.59
U07544,2023-07-03,Free,16.23,16.23,0,India,Desktop,Organic,6,37.91
U07545,2023-07-17,Free,47.39,51.77740763390622,0,USA,Tablet,Social,9,32.59
U07546,2023-03-28,Free,1.5,7.189518837856577,0,UK,Mobile,Paid Search,8,26.13
U07547,2023-07-20,Free,18.55,18.55,0,Germany,Desktop,Social,6,15.52
U07548,2023-12-03,Free,29.38,32.12235885306968,1,Brazil,Mobile,Referral,7,53.03
U07549,2023-11-18,Basic,2.45,2.45,0,USA,Desktop,Social,5,24.37
U07550,2023-10-02,Free,2.48,2.48,0,USA,Mobile,Organic,11,32.54
U07551,2023-07-30,Premium,9.12,15.572261616167957,0,Australia,Desktop,Referral,10,56.17
U07552,2023-04-28,Free,6.4,6.4,0,Canada,Mobile,Email,9,41.73
U07553,2023-07-10,Basic,4.42,4.42,0,UK,Mobile,Referral,11,61.01
U07554,2023-02-11,Free,4.43,4.43,0,Australia,Tablet,Email,6,44.85
U07555,2023-02-11,Basic,2.8,2.8,0,Canada,Tablet,Email,8,64.07
U07556,2023-11-11,Premium,18.88,18.88,0,Canada,Desktop,Referral,6,32.91
U07557,2023-10-03,Premium,23.3,23.3,1,Canada,Mobile,Email,7,39.9
U07558,2023-11-25,Basic,24.28,24.28,0,India,Tablet,Social,7,42.17
U07559,2023-01-17,Free,15.2,46.555245785996355,0,UK,Mobile,Social,6,33.39
U07560,2023-10-10,Premium,61.11,61.11,0,USA,Mobile,Referral,13,78.27
U07561,2023-09-15,Premium,42.49,42.49,0,Germany,Tablet,Email,2,10.58
U07562,2023-03-04,Premium,63.23,63.23,0,USA,Tablet,Organic,7,44.02
U07563,2023-03-03,Free,9.85,12.742752153016417,0,USA,Desktop,Referral,12,46.58
U07564,2023-04-10,Premium,42.04,42.04,0,USA,Desktop,Email,7,35.42
U07565,2023-01-19,Free,28.78,29.955733264697724,0,Canada,Mobile,Email,10,65.62
U07566,2023-01-17,Free,8.31,8.31,0,UK,Tablet,Email,8,59.82
U07567,2023-11-21,Free,2.25,2.25,0,Australia,Mobile,Organic,7,61.52
U07568,2023-09-03,Free,22.95,22.95,1,UK,Mobile,Social,10,85.76
U07569,2023-09-08,Basic,2.93,2.93,1,Brazil,Mobile,Paid Search,7,64.59
U07570,2023-03-22,Premium,6.96,6.96,0,Brazil,Desktop,Organic,13,106.82
U07571,2023-02-08,Basic,13.88,13.88,0,Canada,Tablet,Paid Search,13,113.14
U07572,2023-02-05,Basic,22.78,22.78,0,Australia,Mobile,Social,9,68.35
U07573,2023-07-16,Basic,52.14,62.56965905188762,0,Canada,Tablet,Email,15,141.49
U07574,2023-06-07,Basic,17.99,23.09285237219152,1,Brazil,Mobile,Paid Search,5,31.29
U07575,2023-07-23,Free,22.26,22.26,0,USA,Desktop,Paid Search,6,52.75
U07576,2023-07-15,Premium,7.42,13.125792568447608,0,Brazil,Tablet,Organic,4,27.45
U07577,2023-08-04,Basic,23.25,23.25,0,Australia,Mobile,Social,10,62.43
U07578,2023-10-12,Basic,11.52,11.52,0,Brazil,Mobile,Referral,8,54.99
U07579,2023-07-15,Basic,38.89,38.89,0,India,Tablet,Paid Search,13,119.89
U07580,2023-11-03,Premium,9.97,9.97,0,Canada,Mobile,Organic,7,36.74
U07581,2023-06-01,Free,12.63,17.149793045165197,0,Canada,Tablet,Email,7,56.57
U07582,2023-01-14,Free,11.33,11.33,0,UK,Tablet,Social,13,75.56
U07583,2023-11-21,Basic,33.33,33.33,0,Brazil,Desktop,Email,11,44.83
U07584,2023-05-26,Free,61.45,61.45,0,UK,Tablet,Email,12,52.42
U07585,2023-02-26,Premium,7.93,7.93,0,Germany,Tablet,Referral,14,92.37
U07586,2023-07-30,Free,12.89,12.89,0,Canada,Tablet,Paid Search,7,50.5
U07587,2023-09-25,Free,24.48,24.48,0,India,Mobile,Referral,7,35.17
U07588,2023-07-29,Premium,45.15,45.15,1,Germany,Tablet,Organic,8,29.0
U07589,2023-01-17,Free,13.61,24.118719586773835,0,Canada,Desktop,Referral,10,64.33
U07590,2023-10-13,Basic,2.31,2.31,0,UK,Tablet,Organic,11,70.26
U07591,2023-12-10,Free,9.2,9.2,0,UK,Mobile,Paid Search,5,43.63
U07592,2023-07-22,Free,15.99,15.99,0,Germany,Desktop,Paid Search,9,41.32
U07593,2023-04-09,Basic,10.81,10.81,1,Brazil,Tablet,Referral,12,69.9
